Time,dt_s,step_distance_l2_baseline_standardised,v_l2_baseline_standardised_per_s,Flux_Source
2025-10-05 15:48:14.936840057,0.125090122,1.8515700218690407,14.801888368683827,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:15.061830044,0.124989987,1.950943739563013,15.608800243838836,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:15.186909914,0.12507987,1.795335143395858,14.353509828526827,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:15.311800003,0.124890089,1.5158779965735376,12.137696503471446,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:15.436889887,0.125089884,1.4812697642320551,11.84164311985496,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:15.561769962,0.124880075,1.7117897838256102,13.70746921657126,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:15.686860085,0.125090123,2.0837865840859613,16.65828231766917,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:15.811749935,0.12488985,2.6248304071367774,21.017163581642365,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:15.936830044,0.125080109,2.9928329432449337,23.927329190646404,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:16.061820030,0.124989986,2.724254081920012,21.795778758788018,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:16.186810017,0.124989987,0.2412692166058475,1.9303083582675107,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:16.311789989,0.124979972,3.8758825173222764,31.012029009914297,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:16.436880112,0.125090123,0.30357497694696584,2.4268500954864827,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:16.561860085,0.124979973,0.30330766090332706,2.4268501074434305,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:16.686749935,0.12488985,0.303088947776725,2.426850122541784,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:16.811739922,0.124989987,0.30333196236184845,2.4268500992951414,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:16.936719894,0.124979972,0.30330766090333083,2.426850126861373,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:17.061709881,0.124989987,0.30333196236183574,2.4268500992950397,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:17.186800003,0.125090122,0.3035749769469748,2.426850114887367,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:17.311779976,0.124979973,0.3033076609033287,2.426850107443444,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:17.436670065,0.124890089,0.30308952638286923,2.426850111243569,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:17.561650038,0.124979973,0.30330766090334316,2.4268501074435593,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:17.686640024,0.124989986,0.30333196236184345,2.426850118711458,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:17.811729908,0.125089884,0.30357439834080774,2.426850106766489,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:17.936619997,0.124890089,0.3030895263828759,2.4268501112436223,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:18.061599970,0.124979973,0.30330766090333483,2.4268501074434927,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:18.186589956,0.124989986,0.3033319623618434,2.4268501187114575,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:18.311579943,0.124989987,0.3033319623618438,2.426850099295104,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:18.436559916,0.124979973,0.303307660903329,2.426850107443446,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:18.561549902,0.124989986,0.30333196236185095,2.426850118711518,BaselineStandardised_BandChannel_State_L2
