Session,Representation,Level,Band,Channel,Feature,Window_Index,Window_Start_s,Window_End_s,N_Samples,Observed_LZC,Surrogate_LZC_Median,Surrogate_LZC_Mean,Surrogate_LZC_SD,Observed_to_MedianSurrogate_Ratio,Observed_vs_Surrogate_Z,Surrogate_Method,Surrogate_Iterations,Random_Seed
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,91,910,920,80,0.5531687083,0.6321928095,0.6282416044,0.0700976342,0.875,-1.070976175,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,92,920,930,80,0.7902410119,0.6321928095,0.6519488348,0.08835163106,1.25,1.565247584,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,93,930,940,80,0.4741446071,0.6321928095,0.6084855791,0.1120506669,0.75,-1.198930588,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,94,940,950,80,0.7112169107,0.6321928095,0.6559000398,0.07734254496,1.125,0.7152191703,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,95,950,960,80,0.7112169107,0.6321928095,0.6756560651,0.08298025748,1.125,0.4285458567,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,96,960,970,80,0.5531687083,0.7112169107,0.730972936,0.1377713007,0.7777777778,-1.290575227,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,97,970,980,80,0.7112169107,0.7902410119,0.7862898068,0.1102021293,0.9,-0.681229089,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,98,980,990,80,0.7902410119,0.7902410119,0.7744361916,0.09455123731,1,0.167156144,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,99,990,1000,80,0.7112169107,0.7507289613,0.7507289613,0.09420298111,0.9473684211,-0.4194352464,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,100,1000,1010,80,0.869265113,0.7112169107,0.730972936,0.07638040259,1.222222222,1.810571461,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,101,1010,1020,80,0.4741446071,0.6717048601,0.6598512449,0.1154458149,0.7058823529,-1.60860433,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,102,1020,1030,80,0.6321928095,0.5926807589,0.5610711184,0.1054001222,1.066666667,0.67477807,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,103,1030,1040,80,0.7112169107,0.7902410119,0.7862898068,0.1188131058,0.9,-0.6318570298,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,104,1040,1050,80,0.7112169107,0.7902410119,0.8139482422,0.1284501521,0.9,-0.799775865,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,105,1050,1060,80,0.7112169107,0.869265113,0.8850699333,0.09100872599,0.8181818182,-1.910289598,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,106,1060,1070,80,0.6321928095,0.5531687083,0.5650223235,0.1363323965,1.142857143,0.4926964369,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,107,1070,1080,80,0.6321928095,0.6321928095,0.6361440145,0.1242225851,1,-0.03180746123,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,108,1080,1090,80,0.6321928095,0.6321928095,0.6598512449,0.1096040129,1,-0.2523487479,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,109,1090,1100,80,0.7902410119,0.7902410119,0.7625825764,0.1154458149,1,0.2395793683,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,110,1100,1110,80,0.6321928095,0.7112169107,0.734924141,0.1060219573,0.8888888889,-0.9689627902,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,111,1110,1120,80,0.3160964047,0.5531687083,0.5255102729,0.1236922835,0.5714285714,-1.693022897,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,112,1120,1130,80,0.9482892142,0.6321928095,0.6756560651,0.1160138174,1.5,2.350005845,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,113,1130,1140,80,0.7112169107,0.6717048601,0.6717048601,0.1242887137,1.058823529,0.3179053787,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,114,1140,1150,80,0.5531687083,0.6321928095,0.6203391943,0.1182585492,0.875,-0.5679968719,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,115,1150,1160,80,0.5531687083,0.7112169107,0.7112169107,0.09593162036,0.7777777778,-1.647508942,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,116,1160,1170,80,0.7112169107,0.6321928095,0.6400952196,0.1253420267,1.125,0.5674209436,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,117,1170,1180,80,0.3951205059,0.5926807589,0.6084855791,0.1120506669,0.6666666667,-1.904183875,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,118,1180,1190,80,0.3951205059,0.5531687083,0.5571199134,0.09055616861,0.7142857143,-1.788938401,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,119,1190,1200,80,0.5531687083,0.6321928095,0.6598512449,0.09341465778,0.875,-1.142032087,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,120,1200,1210,80,0.7112169107,0.7112169107,0.7151681157,0.0700976342,1,-0.05636716708,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,121,1210,1220,80,0.869265113,0.6321928095,0.6084855791,0.1258653777,1.375,2.071892514,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,122,1220,1230,80,0.7112169107,0.7112169107,0.6993632955,0.1182585492,1,0.1002347421,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,123,1230,1240,80,0.869265113,0.7507289613,0.7902410119,0.09929866089,1.157894737,0.7958224258,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,124,1240,1250,80,0.6321928095,0.7902410119,0.7546801663,0.1071781742,0.8,-1.142838621,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,125,1250,1260,80,0.5531687083,0.7112169107,0.7230705259,0.1065630863,0.7777777778,-1.594377785,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,126,1260,1270,80,0.7902410119,0.6717048601,0.6993632955,0.08982733447,1.176470588,1.011693344,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,127,1270,1280,80,0.7902410119,0.6321928095,0.6519488348,0.1278731333,1.25,1.081479537,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,128,1280,1290,80,0.6321928095,0.7902410119,0.802094627,0.1125628176,0.8,-1.509395564,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,129,1290,1300,80,1.027313315,0.7112169107,0.6875096803,0.08148139377,1.444444444,4.170321829,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,130,1300,1310,80,0.7112169107,0.6717048601,0.6598512449,0.07808268187,1.058823529,0.6578368537,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,131,1310,1320,80,0.6321928095,0.7112169107,0.7072657056,0.08685085723,0.8888888889,-0.8643886603,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,132,1320,1330,80,0.6321928095,0.7902410119,0.8099970372,0.0845497631,0.8,-2.102953588,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,133,1330,1340,80,0.5531687083,0.6321928095,0.6321928095,0.1117569557,0.875,-0.7071067812,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,134,1340,1350,80,0.5531687083,0.6321928095,0.6717048601,0.1188822435,0.875,-0.9970887857,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,135,1350,1360,80,0.7112169107,0.6321928095,0.6361440145,0.08685085723,1.125,0.8643886603,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,136,1360,1370,80,0.7112169107,0.6321928095,0.6440464247,0.1210059202,1.125,0.555100824,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,137,1370,1380,80,0.7112169107,0.7507289613,0.7270217309,0.09796573251,0.9473684211,-0.1613300879,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,138,1380,1390,80,0.5531687083,0.7112169107,0.7388753461,0.1263215313,0.7777777778,-1.470110724,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,139,1390,1400,80,0.5531687083,0.7112169107,0.7270217309,0.1441256582,0.7777777778,-1.206260043,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,140,1400,1410,80,0.5531687083,0.7112169107,0.7586313714,0.1006139323,0.7777777778,-2.042089584,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,141,1410,1420,80,0.7902410119,0.6321928095,0.667753655,0.07892005361,1.25,1.552043508,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,142,1420,1430,80,0.6321928095,0.7112169107,0.667753655,0.1294061327,0.8888888889,-0.2748003111,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,143,1430,1440,80,0.5531687083,0.5926807589,0.5847783488,0.1006139323,0.9333333333,-0.3141676283,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,144,1440,1450,80,0.7902410119,0.869265113,0.869265113,0.05127760799,0.9090909091,-1.541103501,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,145,1450,1460,80,0.5531687083,0.6321928095,0.6321928095,0.1256039748,0.875,-0.6291528696,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,146,1460,1470,80,0.7902410119,0.7112169107,0.730972936,0.1083978797,1.111111111,0.5467641621,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,147,1470,1480,80,0.7902410119,0.6321928095,0.6598512449,0.1002047645,1.25,1.301233206,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,148,1480,1490,80,0.5531687083,0.7112169107,0.7072657056,0.1294061327,0.7777777778,-1.190801348,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,149,1490,1500,80,0.3160964047,0.6321928095,0.6361440145,0.1188131058,0.5,-2.693706285,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,150,1500,1510,80,0.5531687083,0.6321928095,0.6875096803,0.120529651,0.875,-1.114588575,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,151,1510,1520,80,0.5531687083,0.7507289613,0.7586313714,0.115801143,0.7368421053,-1.774271461,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,152,1520,1530,80,0.6321928095,0.7112169107,0.6796072702,0.1006139323,0.8888888889,-0.4712514425,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,153,1530,1540,80,0.7112169107,0.7112169107,0.7230705259,0.096869224,1,-0.1223671945,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,154,1540,1550,80,0.3951205059,0.6321928095,0.6519488348,0.1353646299,0.625,-1.897307509,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,155,1550,1560,80,0.5531687083,0.6321928095,0.6282416044,0.08298025748,0.875,-0.9047079197,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,156,1560,1570,80,0.5531687083,0.7112169107,0.734924141,0.09627362366,0.7777777778,-1.887904764,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,157,1570,1580,80,0.7112169107,0.7112169107,0.7388753461,0.1606777935,1,-0.1721360172,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,158,1580,1590,81,0.7044277781,0.626158025,0.6457254633,0.07979959982,1.125,0.7356216694,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,159,1590,1600,80,0.6321928095,0.6321928095,0.6242903994,0.08067061346,1,0.09795896894,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,160,1600,1610,80,0.7902410119,0.6717048601,0.6519488348,0.09550239395,1.176470588,1.448049325,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,161,1610,1620,80,0.3951205059,0.5531687083,0.5689735285,0.124552877,0.7142857143,-1.395816995,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,162,1620,1630,80,0.7902410119,0.7112169107,0.6914608854,0.08056869224,1.111111111,1.226036116,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,163,1630,1640,80,0.7112169107,0.8297530625,0.8218506523,0.1038292427,0.8571428571,-1.065535477,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,164,1640,1650,80,0.6321928095,0.6321928095,0.6914608854,0.1353646299,1,-0.4378401944,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,165,1650,1660,80,0.5531687083,0.5531687083,0.5887295538,0.09754545716,1,-0.3645566546,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,166,1660,1670,80,0.7112169107,0.6717048601,0.6993632955,0.1210059202,1.058823529,0.09795896894,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,167,1670,1680,80,0.6321928095,0.6717048601,0.6717048601,0.1188822435,0.9411764706,-0.3323629286,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,168,1680,1690,80,0.3951205059,0.5531687083,0.5847783488,0.1317345601,0.7142857143,-1.439696938,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,169,1690,1700,80,0.7112169107,0.7902410119,0.7783873967,0.08609066005,0.9,-0.7802296552,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,170,1700,1710,80,0.5531687083,0.6321928095,0.6124367842,0.1021538242,0.875,-0.5801846027,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,171,1710,1720,80,0.6321928095,0.6717048601,0.6598512449,0.1210059202,0.9411764706,-0.2285709275,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,172,1720,1730,80,0.6321928095,0.6321928095,0.6479976297,0.1012651619,1,-0.1560736184,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,173,1730,1740,80,0.6321928095,0.5531687083,0.600583169,0.115801143,1.142857143,0.2729648401,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,174,1740,1750,80,0.5531687083,0.7902410119,0.7665337815,0.1028752018,0.7,-2.074018514,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,175,1750,1760,80,0.7902410119,0.7112169107,0.7388753461,0.1478961247,1.111111111,0.3473090717,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,176,1760,1770,80,0.7112169107,0.869265113,0.8534602928,0.08732261984,0.8181818182,-1.628940845,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,177,1770,1780,80,0.7112169107,0.6321928095,0.66380245,0.1038292427,1.125,0.4566580618,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,178,1780,1790,80,0.5531687083,0.6321928095,0.6361440145,0.09411571571,0.875,-0.8816307205,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,179,1790,1800,80,0.4741446071,0.7112169107,0.7270217309,0.1297232274,0.6666666667,-1.949358869,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,BetaL,ALL_CHANNELS_MEDIAN,BandMedian.BetaL,180,1800,1810,80,0.7902410119,0.7112169107,0.7230705259,0.08218426539,1.111111111,0.8173156466,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,0,0,10,81,0.3130790125,0.3913487656,0.4226566669,0.07785671724,0.8,-1.407427108,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,1,10,20,80,0.5531687083,0.5531687083,0.596631964,0.113145294,1,-0.3841366627,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,2,20,30,80,0.4741446071,0.3951205059,0.4188277363,0.09627362366,1.2,0.5745797107,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,3,30,40,80,0.3951205059,0.6321928095,0.6203391943,0.1338998658,0.625,-1.681993383,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,4,40,50,80,0.6321928095,0.5531687083,0.5729247336,0.1304181218,1.142857143,0.4544466296,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,5,50,60,80,0.6321928095,0.7112169107,0.7033145006,0.09208578982,0.8888888889,-0.7723416523,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,6,60,70,80,1.027313315,0.6321928095,0.667753655,0.1215479427,1.625,2.958171503,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,7,70,80,80,0.6321928095,0.7112169107,0.7033145006,0.09896711185,0.8888888889,-0.7186396545,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,8,80,90,80,0.4741446071,0.5531687083,0.5294614779,0.08148139377,0.8571428571,-0.6788896001,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,9,90,100,80,0.5531687083,0.5531687083,0.5808271437,0.1065630863,1,-0.259549872,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,10,100,110,80,0.5531687083,0.5531687083,0.5255102729,0.09341465778,1,0.296082393,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,11,110,120,80,0.6321928095,0.6321928095,0.6479976297,0.1044604293,1,-0.1512995911,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,12,120,130,80,0.5531687083,0.6717048601,0.6559000398,0.09279688756,0.8235294118,-1.107055789,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,13,130,140,80,0.5531687083,0.5531687083,0.5650223235,0.1125628176,1,-0.1053066672,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,14,140,150,80,0.7112169107,0.7112169107,0.7546801663,0.1215479427,1,-0.3575811707,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,15,150,160,80,0.7112169107,0.6321928095,0.6835584753,0.1210059202,1.125,0.2285709275,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,16,160,170,80,0.6321928095,0.7112169107,0.6914608854,0.08056869224,0.8888888889,-0.7356216694,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,17,170,180,80,0.5531687083,0.7112169107,0.734924141,0.120529651,0.7777777778,-1.507972778,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,18,180,190,80,0.6321928095,0.5926807589,0.5847783488,0.1006139323,1.066666667,0.4712514425,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,19,190,200,80,0.4741446071,0.6321928095,0.6203391943,0.09341465778,0.75,-1.565006934,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,20,200,210,80,0.5531687083,0.6321928095,0.6598512449,0.1338998658,0.875,-0.7967337079,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,BetaH,ALL_CHANNELS_MEDIAN,BandMedian.BetaH,21,210,220,80,0.4741446071,0.7507289613,0.7428265511,0.1342063434,0.6315789474,-2.002006293,phase_randomized,20,1906
