Dataset,Metric,Band,Envelope_Band,Channel_A,Channel_B,Value
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,PO10,0.0025110735761179385
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,P8,0.0428328184441342
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,P4,0.06082319071503692
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,CP2,0.033834005445975514
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,CP6,0.04935270370877986
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,T8,0.06735594998005555
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,FT10,0.03271996549169862
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,FC6,0.07138761648508393
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,C4,0.04938162803520405
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,FC2,0.042365896837142036
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,F4,0.07491871086960031
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,F8,0.06021021342480775
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,Fp2,0.0751997361793269
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,CP5,0.04730691271460048
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,CP1,0.027501811957654852
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,P3,0.019794106279409064
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,P7,0.03650462502449293
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,PO9,0.07908587140903628
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,O1,0.026993606997993528
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,Pz,0.029159036783210246
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,Oz,0.027210714146225865
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,O2,0.0037816054451998093
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,PO10,0.005780258116198419
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,P8,0.008840043178492992
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,P4,0.020733931214955967
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,CP2,0.020299388979736408
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,CP6,0.017745766312350617
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,T8,0.02160093161703573
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,FT10,0.01759687802530924
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,FC6,0.03496261953931435
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,T7,C4,0.03227607559496576
