Metric,Band,Envelope_Band,Channel_A,Channel_B,Baseline,Modulation,Delta,Abs_Delta,Percent_Change
Band-Power Envelope Coherence Change,Alpha,UltraSlow,FC2,F4,0.7487900331504157,0.8750368520495058,0.12624681889909006,0.12624681889909006,16.86010941784662
Band-Power Envelope Coherence Change,Alpha,UltraSlow,FC2,F8,0.4435756320812249,0.43613286020044595,-0.0074427718807789645,0.0074427718807789645,-1.6779036859752676
Band-Power Envelope Coherence Change,Alpha,UltraSlow,FC2,Fp2,0.5144980668068906,0.5937352526095085,0.07923718580261796,0.07923718580261796,15.400871434636215
Band-Power Envelope Coherence Change,Alpha,UltraSlow,F4,F8,0.7327652383533736,0.6736432386088103,-0.059121999744563336,0.059121999744563336,-8.068341216269863
Band-Power Envelope Coherence Change,Alpha,UltraSlow,F4,Fp2,0.8213272515652608,0.7996326692226716,-0.02169458234258914,0.02169458234258914,-2.641405396112726
Band-Power Envelope Coherence Change,Alpha,UltraSlow,F8,Fp2,0.7748270347671723,0.6920485362070239,-0.0827784985601484,0.0827784985601484,-10.683480937784072
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,Fz,0.7032958133022404,0.6432978879076333,-0.05999792539460713,0.05999792539460713,-8.53096581264918
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,Fp1,0.39341120202563296,0.3362206708074848,-0.057190531218148155,0.057190531218148155,-14.537087638501426
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,F7,0.3824142633585721,0.2942775601519682,-0.08813670320660388,0.08813670320660388,-23.047441387917637
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,F3,0.5976017237400482,0.6228559839139943,0.025254260173946164,0.025254260173946164,4.225934961481396
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,FC1,0.7681129744382799,0.8874298052840893,0.11931683084580946,0.11931683084580946,15.533760633722627
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,C3,0.3441194533639881,0.45279618776762515,0.10867673440363707,0.10867673440363707,31.581107473364952
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,FC5,0.698917165612899,0.5624878533335839,-0.1364293122793151,0.1364293122793151,-19.520097515372456
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,FT9,0.22482412100796065,0.019258903094416566,-0.2055652179135441,0.2055652179135441,-91.433791441918
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,T7,0.5669599385776551,0.11210028606640204,-0.4548596525112531,0.4548596525112531,-80.2278294393021
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,CP5,0.11892810865176827,0.22399135760032385,0.10506324894855558,0.10506324894855558,88.34181434448756
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,CP1,0.038506114191193666,0.11387114804301131,0.07536503385181764,0.07536503385181764,195.72225199771935
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,P3,0.04373041903123934,0.010093788059922818,-0.03363663097131652,0.03363663097131652,-76.91815380796557
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,P7,0.014958458245132939,0.0164503574651266,0.00149189921999366,0.00149189921999366,9.973616234675001
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,PO9,0.029058414542962617,0.0746105439887131,0.04555212944575048,0.04555212944575048,156.76054651365115
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,O1,0.007346890590368638,0.0759789462946697,0.06863205570430106,0.06863205570430106,934.164662725124
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,Pz,0.03340506182743469,0.08827491125004264,0.05486984942260795,0.05486984942260795,164.2560930018839
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,Oz,0.006466485330693827,0.036138557602581396,0.02967207227188757,0.02967207227188757,458.8593456022559
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,O2,0.011451622695149804,0.010694529270477104,-0.0007570934246727001,0.0007570934246727001,-6.611232703233909
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,PO10,0.04816819738609467,0.0023041267609475143,-0.045864070625147156,0.045864070625147156,-95.21649784300901
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,P8,0.04537489415155127,0.026309489614463357,-0.019065404537087913,0.019065404537087913,-42.01751848370121
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,P4,0.026842526280732307,0.10626244721666853,0.07941992093593622,0.07941992093593622,295.8734960537013
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,CP2,0.037926350275404815,0.3005430434595664,0.2626166931841616,0.2626166931841616,692.438611353722
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,CP6,0.09045380023632456,0.14200919861413078,0.05155539837780622,0.05155539837780622,56.99638737467056
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,T8,0.13881873619136467,0.12758908316501247,-0.011229653026352204,0.011229653026352204,-8.08943614849791
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,FT10,0.12066919626805236,0.05341540309871497,-0.0672537931693374,0.0672537931693374,-55.73401932663995
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,FC6,0.4337979332908908,0.3541245958975088,-0.079673337393382,0.079673337393382,-18.366463110822536
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,C4,0.5513291184082336,0.43744237774384587,-0.11388674066438775,0.11388674066438775,-20.656761426495144
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,FC2,0.7732555774827036,0.770593289885962,-0.002662287596741586,0.002662287596741586,-0.3442959448683882
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,F4,0.4972759756168219,0.5337711624457433,0.03649518682892139,0.03649518682892139,7.339020708501492
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,F8,0.24289443285405093,0.17649087990818912,-0.06640355294586181,0.06640355294586181,-27.338441711326503
Band-Power Envelope Coherence Change,Alpha,Slow,Cz,Fp2,0.3211957481365093,0.3123150043695012,-0.008880743767008092,0.008880743767008092,-2.7649007866796995
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,Fp1,0.8021201113095279,0.7657321425607074,-0.03638796874882044,0.03638796874882044,-4.536473806823526
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,F7,0.7763520326894752,0.6561470449202523,-0.12020498776922284,0.12020498776922284,-15.483309466300112
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,F3,0.9419644996637833,0.9351879110242929,-0.006776588639490377,0.006776588639490377,-0.7194101945359039
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,FC1,0.6994088048627736,0.8001879595051609,0.10077915464238729,0.10077915464238729,14.409191583191536
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,C3,0.17917531357031466,0.22346602476581218,0.04429071119549752,0.04429071119549752,24.719203953348348
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,FC5,0.8026511418143115,0.6419293714744703,-0.16072177033984125,0.16072177033984125,-20.023863664673296
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,FT9,0.5718814005964566,0.1321160791429648,-0.43976532145349184,0.43976532145349184,-76.89799335925747
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,T7,0.56432411599012,0.18556284481658852,-0.3787612711735315,0.3787612711735315,-67.11768298418116
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,CP5,0.06605966177517601,0.08305798745002058,0.016998325674844564,0.016998325674844564,25.731778241153844
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,CP1,0.09062665229990582,0.015894873262488483,-0.07473177903741735,0.07473177903741735,-82.46114927660746
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,P3,0.1062084976669036,0.017447834022802276,-0.08876066364410132,0.08876066364410132,-83.57209224677761
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,P7,0.028128940508121727,0.03664534724470033,0.008516406736578604,0.008516406736578604,30.276315363245356
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,PO9,0.09527151799278477,0.12792272828752813,0.032651210294743355,0.032651210294743355,34.271743520677546
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,O1,0.012412074164505292,0.06216623490060606,0.04975416073610077,0.04975416073610077,400.8529120651111
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,Pz,0.08382585649612755,0.01717117434777311,-0.06665468214835443,0.06665468214835443,-79.51565893207861
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,Oz,0.008246152820462822,0.03678175477248283,0.028535601952020005,0.028535601952020005,346.04745477441224
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,O2,0.005364160923129696,0.022277830901089677,0.016913669977959983,0.016913669977959983,315.3087728041495
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,PO10,0.05074320561737829,0.0038317719956592754,-0.04691143362171901,0.04691143362171901,-92.44869938932872
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,P8,0.05494267240478253,0.013828402426547027,-0.0411142699782355,0.0411142699782355,-74.8312162090184
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,P4,0.04477279855430822,0.03890738523408434,-0.005865413320223882,0.005865413320223882,-13.10039468073297
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,CP2,0.08974953662977389,0.09128568960608369,0.0015361529763097959,0.0015361529763097959,1.711599896773379
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,CP6,0.10314086894854466,0.09576955059354487,-0.007371318354999781,0.007371318354999781,-7.146845309861811
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,T8,0.3170688139365867,0.20157363627712727,-0.11549517765945944,0.11549517765945944,-36.425902700906526
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,FT10,0.4036903768893681,0.11795737787655539,-0.2857329990128127,0.2857329990128127,-70.78023539092639
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,FC6,0.7652443609422789,0.5493381204894469,-0.21590624045283202,0.21590624045283202,-28.214025672397927
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,C4,0.40520045977441177,0.35097419418021103,-0.05422626559420074,0.05422626559420074,-13.382577508522635
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,FC2,0.8694072605795273,0.9184198637176753,0.049012603138147925,0.049012603138147925,5.637473409812247
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,F4,0.8690500608130877,0.8877124966661073,0.018662435853019632,0.018662435853019632,2.1474523384255866
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,F8,0.5880877446553039,0.45356846477924057,-0.13451927987606332,0.13451927987606332,-22.874015161616597
Band-Power Envelope Coherence Change,Alpha,Slow,Fz,Fp2,0.7406253272803303,0.7352885937486917,-0.005336733531638549,0.005336733531638549,-0.7205712976675681
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,F7,0.9113591806402372,0.8543170459140176,-0.05704213472621966,0.05704213472621966,-6.259017952301429
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,F3,0.8698308680211743,0.7601525557466537,-0.10967831227452052,0.10967831227452052,-12.609153837461955
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,FC1,0.37171056967927096,0.4622836730367122,0.09057310335744123,0.09057310335744123,24.366566556229994
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,C3,0.08446250991089259,0.0915298302090092,0.007067320298116617,0.007067320298116617,8.367405024516316
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,FC5,0.5468490202922405,0.5018368612284654,-0.04501215906377509,0.04501215906377509,-8.231185828900312
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,FT9,0.764840992426772,0.33251593288306436,-0.4323250595437076,0.4323250595437076,-56.52482853618749
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,T7,0.33581342750809384,0.16791521832280093,-0.1678982091852929,0.1678982091852929,-49.99746747209689
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,CP5,0.10322420833122495,0.03461276752598583,-0.06861144080523912,0.06861144080523912,-66.46836232938627
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,CP1,0.15499103941383424,0.0246534991307425,-0.13033754028309175,0.13033754028309175,-84.09359713698265
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,P3,0.1700143491161978,0.04253855029922294,-0.12747579881697488,0.12747579881697488,-74.97943525334466
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,P7,0.0691382406215443,0.12315053893824678,0.05401229831670247,0.05401229831670247,78.12217642673365
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,PO9,0.1905025458764264,0.11655071690478194,-0.07395182897164446,0.07395182897164446,-38.819338939236495
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,O1,0.027373936163278066,0.0846410503233014,0.05726711416002333,0.05726711416002333,209.20306754001547
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,Pz,0.1431815754204417,0.02807993828429176,-0.11510163713614993,0.11510163713614993,-80.3885812809105
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,Oz,0.020742673557203273,0.06363400119411879,0.04289132763691551,0.04289132763691551,206.7782030056618
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,O2,0.009643026278760543,0.047683355514936146,0.038040329236175605,0.038040329236175605,394.48538390859886
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,PO10,0.07117702340577353,0.005699221720872607,-0.06547780168490093,0.06547780168490093,-91.99289117728081
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,P8,0.0729848350748536,0.015887604815707505,-0.05709723025914609,0.05709723025914609,-78.23163565497806
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,P4,0.07963826782481186,0.03375791707831511,-0.04588035074649675,0.04588035074649675,-57.61093504372078
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,CP2,0.15960250413138463,0.05471468565311017,-0.10488781847827447,0.10488781847827447,-65.7181533893296
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,CP6,0.09812962651346192,0.07014012007701646,-0.02798950643644546,0.02798950643644546,-28.52299293384727
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,T8,0.3619059534938,0.18970604308052136,-0.17219991041327865,0.17219991041327865,-47.58139752907621
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,FT10,0.5291687843042381,0.23721279837231862,-0.29195598593191946,0.29195598593191946,-55.17256395155454
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,FC6,0.7433624536431889,0.45229784111571064,-0.29106461252747823,0.29106461252747823,-39.15514041649299
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,C4,0.17300451234682246,0.21767483312023622,0.04467032077341376,0.04467032077341376,25.820321197092877
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,FC2,0.5826133746245235,0.6057168843842216,0.023103509759698104,0.023103509759698104,3.9654959473918034
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,F4,0.8215070371484006,0.7567250641303112,-0.06478197301808941,0.06478197301808941,-7.885747788961048
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,F8,0.6963497596008731,0.5483181686940264,-0.1480315909068467,0.1480315909068467,-21.258223883310304
Band-Power Envelope Coherence Change,Alpha,Slow,Fp1,Fp2,0.9407606578754378,0.9360927698539533,-0.004667888021484545,0.004667888021484545,-0.496182316129827
Band-Power Envelope Coherence Change,Alpha,Slow,F7,F3,0.8599137754296534,0.7061943868177131,-0.15371938861194034,0.15371938861194034,-17.87613979496199
Band-Power Envelope Coherence Change,Alpha,Slow,F7,FC1,0.38993814841360874,0.4260735685240296,0.03613542011042087,0.03613542011042087,9.266962018830716
Band-Power Envelope Coherence Change,Alpha,Slow,F7,C3,0.09578600823137845,0.10464218636422482,0.008856178132846365,0.008856178132846365,9.245795180704876
Band-Power Envelope Coherence Change,Alpha,Slow,F7,FC5,0.6068630906276787,0.6235214435891385,0.016658352961459788,0.016658352961459788,2.7449935938977683
Band-Power Envelope Coherence Change,Alpha,Slow,F7,FT9,0.8595611349528129,0.46210593935579447,-0.3974551955970185,0.3974551955970185,-46.23931672048405
Band-Power Envelope Coherence Change,Alpha,Slow,F7,T7,0.40002739199422027,0.2540014503313504,-0.14602594166286986,0.14602594166286986,-36.50398562330944
Band-Power Envelope Coherence Change,Alpha,Slow,F7,CP5,0.11943115516656024,0.05101366833844352,-0.06841748682811671,0.06841748682811671,-57.286130015824426
Band-Power Envelope Coherence Change,Alpha,Slow,F7,CP1,0.17884678814722063,0.025275752901429752,-0.15357103524579088,0.15357103524579088,-85.8673710815407
Band-Power Envelope Coherence Change,Alpha,Slow,F7,P3,0.1951039924356549,0.044592530386614856,-0.15051146204904003,0.15051146204904003,-77.14422455946337
Band-Power Envelope Coherence Change,Alpha,Slow,F7,P7,0.10129807841341706,0.1391362584224286,0.03783818000901154,0.03783818000901154,37.35330482241391
Band-Power Envelope Coherence Change,Alpha,Slow,F7,PO9,0.1829766646989491,0.20948465213025905,0.026507987431309943,0.026507987431309943,14.487086358756972
Band-Power Envelope Coherence Change,Alpha,Slow,F7,O1,0.03946536844550951,0.10576420292843564,0.06629883448292612,0.06629883448292612,167.9924376595293
Band-Power Envelope Coherence Change,Alpha,Slow,F7,Pz,0.17402230323725754,0.0298177681582534,-0.14420453507900413,0.14420453507900413,-82.86554791910746
Band-Power Envelope Coherence Change,Alpha,Slow,F7,Oz,0.031004337138278118,0.08526204568266303,0.054257708544384914,0.054257708544384914,175.000382373594
Band-Power Envelope Coherence Change,Alpha,Slow,F7,O2,0.01375177357346466,0.08016379893334723,0.06641202535988257,0.06641202535988257,482.93425575324204
Band-Power Envelope Coherence Change,Alpha,Slow,F7,PO10,0.06784957672958522,0.03909058718505656,-0.028758989544528657,0.028758989544528657,-42.38639492055747
Band-Power Envelope Coherence Change,Alpha,Slow,F7,P8,0.07210585765820693,0.05076531639010347,-0.02134054126810346,0.02134054126810346,-29.59612708479382
Band-Power Envelope Coherence Change,Alpha,Slow,F7,P4,0.1036851510140103,0.05120432947054994,-0.05248082154346036,0.05248082154346036,-50.61556165971053
Band-Power Envelope Coherence Change,Alpha,Slow,F7,CP2,0.19193014376531314,0.06200631746299268,-0.12992382630232047,0.12992382630232047,-67.69328869007035
Band-Power Envelope Coherence Change,Alpha,Slow,F7,CP6,0.11441170429349724,0.0828015247416305,-0.03161017955186675,0.03161017955186675,-27.628449158294163
Band-Power Envelope Coherence Change,Alpha,Slow,F7,T8,0.35003660930999214,0.17066381005403386,-0.17937279925595828,0.17937279925595828,-51.244011193442304
Band-Power Envelope Coherence Change,Alpha,Slow,F7,FT10,0.4710423609500861,0.22009863443377792,-0.2509437265163082,0.2509437265163082,-53.27413144120585
Band-Power Envelope Coherence Change,Alpha,Slow,F7,FC6,0.69907664813052,0.42210340278100306,-0.2769732453495169,0.2769732453495169,-39.61986802022388
Band-Power Envelope Coherence Change,Alpha,Slow,F7,C4,0.17887120081398059,0.20708792698020403,0.02821672616622345,0.02821672616622345,15.774884966288003
Band-Power Envelope Coherence Change,Alpha,Slow,F7,FC2,0.5725792485856581,0.5131845493960843,-0.05939469918957385,0.05939469918957385,-10.37318403282797
Band-Power Envelope Coherence Change,Alpha,Slow,F7,F4,0.7655296496498427,0.663287947872393,-0.10224170177744973,0.10224170177744973,-13.355681497668396
Band-Power Envelope Coherence Change,Alpha,Slow,F7,F8,0.5953934292369989,0.4806258414074327,-0.1147675878295662,0.1147675878295662,-19.275924488559053
Band-Power Envelope Coherence Change,Alpha,Slow,F7,Fp2,0.8422338414572341,0.788990221018677,-0.05324362043855713,0.05324362043855713,-6.32171468513245
Band-Power Envelope Coherence Change,Alpha,Slow,F3,FC1,0.5856400053707208,0.804373688944316,0.21873368357359524,0.21873368357359524,37.34951191306216
Band-Power Envelope Coherence Change,Alpha,Slow,F3,C3,0.12276869699349514,0.2742715381209856,0.15150284112749046,0.15150284112749046,123.40510638108165
Band-Power Envelope Coherence Change,Alpha,Slow,F3,FC5,0.803659861414537,0.7747662268206708,-0.02889363459386629,0.02889363459386629,-3.5952566478821093
Band-Power Envelope Coherence Change,Alpha,Slow,F3,FT9,0.6384072863802923,0.14694672209042306,-0.4914605642898693,0.4914605642898693,-76.98229246041399
Band-Power Envelope Coherence Change,Alpha,Slow,F3,T7,0.5637957463566557,0.250225093021704,-0.31357065333495177,0.31357065333495177,-55.61777565036607
Band-Power Envelope Coherence Change,Alpha,Slow,F3,CP5,0.056034618665045346,0.1281844809467983,0.07214986228175295,0.07214986228175295,128.75944193185055
Band-Power Envelope Coherence Change,Alpha,Slow,F3,CP1,0.14041038772763048,0.013763150633087752,-0.12664723709454273,0.12664723709454273,-90.19791138260679
Band-Power Envelope Coherence Change,Alpha,Slow,F3,P3,0.1558365846822243,0.019540820237010537,-0.13629576444521377,0.13629576444521377,-87.46069783494204
Band-Power Envelope Coherence Change,Alpha,Slow,F3,P7,0.05104481810571442,0.038235940903980956,-0.012808877201733466,0.012808877201733466,-25.09339376076555
Band-Power Envelope Coherence Change,Alpha,Slow,F3,PO9,0.09832774810159638,0.17815600998151843,0.07982826187992205,0.07982826187992205,81.18589454264743
Band-Power Envelope Coherence Change,Alpha,Slow,F3,O1,0.028285971385851445,0.062408892542585775,0.034122921156734334,0.034122921156734334,120.63549344394272
Band-Power Envelope Coherence Change,Alpha,Slow,F3,Pz,0.1318124428982659,0.013492433609135657,-0.11832000928913025,0.11832000928913025,-89.76391506562909
Band-Power Envelope Coherence Change,Alpha,Slow,F3,Oz,0.02059366361175618,0.04109436817890607,0.02050070456714989,0.02050070456714989,99.54860365615946
Band-Power Envelope Coherence Change,Alpha,Slow,F3,O2,0.007035664967839584,0.023980771841964923,0.01694510687412534,0.01694510687412534,240.84584686141773
Band-Power Envelope Coherence Change,Alpha,Slow,F3,PO10,0.04768432871864318,0.004884306447730238,-0.04280002227091294,0.04280002227091294,-89.75699862202188
Band-Power Envelope Coherence Change,Alpha,Slow,F3,P8,0.059402310298901626,0.016316630534411146,-0.04308567976449048,0.04308567976449048,-72.53199336472129
Band-Power Envelope Coherence Change,Alpha,Slow,F3,P4,0.07426173092699503,0.025086047243350694,-0.04917568368364434,0.04917568368364434,-66.2194148584926
Band-Power Envelope Coherence Change,Alpha,Slow,F3,CP2,0.14005543582827906,0.07121344314254383,-0.06884199268573524,0.06884199268573524,-49.15338864115342
Band-Power Envelope Coherence Change,Alpha,Slow,F3,CP6,0.0811319222709943,0.08537022827472883,0.004238306003734524,0.004238306003734524,5.223968427098112
Band-Power Envelope Coherence Change,Alpha,Slow,F3,T8,0.3133159568255145,0.18519267114693239,-0.1281232856785821,0.1281232856785821,-40.892678105741645
Band-Power Envelope Coherence Change,Alpha,Slow,F3,FT10,0.42902542185209314,0.12209462391516882,-0.30693079793692435,0.30693079793692435,-71.541401116025
Band-Power Envelope Coherence Change,Alpha,Slow,F3,FC6,0.717547371274959,0.522250529908318,-0.19529684136664105,0.19529684136664105,-27.217275009959543
Band-Power Envelope Coherence Change,Alpha,Slow,F3,C4,0.2684427522258748,0.33161375366678725,0.06317100144091242,0.06317100144091242,23.532392257608308
Band-Power Envelope Coherence Change,Alpha,Slow,F3,FC2,0.7383018886283393,0.8410652113655389,0.10276332273719957,0.10276332273719957,13.918875776969678
Band-Power Envelope Coherence Change,Alpha,Slow,F3,F4,0.8333669708043363,0.8321512351412225,-0.0012157356631138372,0.0012157356631138372,-0.1458823910360225
Band-Power Envelope Coherence Change,Alpha,Slow,F3,F8,0.5971593270312561,0.4404378194836011,-0.15672150754765496,0.15672150754765496,-26.244504682994254
Band-Power Envelope Coherence Change,Alpha,Slow,F3,Fp2,0.7885486564090904,0.7116250369567987,-0.07692361945229176,0.07692361945229176,-9.7550885195326
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,C3,0.5208454281641728,0.4714142840648105,-0.04943114409936228,0.04943114409936228,-9.490559276596235
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,FC5,0.8008965716860218,0.7152219403057386,-0.0856746313802832,0.0856746313802832,-10.697340257047637
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,FT9,0.21908956161563414,0.044395867330986286,-0.17469369428464787,0.17469369428464787,-79.73620148600534
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,T7,0.7279039219537862,0.18321558800927046,-0.5446883339445157,0.5446883339445157,-74.8297017664781
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,CP5,0.21192782541087057,0.21496074560989137,0.0030329201990207943,0.0030329201990207943,1.431109951296289
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,CP1,0.04733578286644958,0.05718265130858042,0.00984686844213084,0.00984686844213084,20.802166660921657
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,P3,0.03902258492183752,0.006234811809905128,-0.03278777311193239,0.03278777311193239,-84.02255559852456
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,P7,0.00601629552962162,0.018083582886309926,0.012067287356688307,0.012067287356688307,200.57670533759918
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,PO9,0.007510091008592374,0.10549210874226461,0.09798201773367224,0.09798201773367224,1304.6715095938248
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,O1,0.014474180849993875,0.07017253017042747,0.0556983493204336,0.0556983493204336,384.8117547906497
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,Pz,0.04483206440974839,0.04134677619811789,-0.003485288211630501,0.003485288211630501,-7.774097083231017
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,Oz,0.014497010608200958,0.034813875177978744,0.020316864569777784,0.020316864569777784,140.1452004062447
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,O2,0.007781753233585404,0.014518461201020159,0.0067367079674347545,0.0067367079674347545,86.57056790698115
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,PO10,0.007162829937681647,0.0023258796132929614,-0.004836950324388686,0.004836950324388686,-67.52848198926016
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,P8,0.008445319255601878,0.012994459919547154,0.004549140663945276,0.004549140663945276,53.86582231249314
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,P4,0.04336917575060816,0.060031498840242885,0.016662323089634723,0.016662323089634723,38.419736601521805
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,CP2,0.05359750309129237,0.19412041574884945,0.14052291265755706,0.14052291265755706,262.18182667615145
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,CP6,0.1040812874703419,0.1221096102271475,0.018028322756805604,0.018028322756805604,17.32138715323136
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,T8,0.19170950739641496,0.14842409117346683,-0.043285416222948125,0.043285416222948125,-22.578648712211745
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,FT10,0.15232042517964248,0.057070988647882105,-0.09524943653176038,0.09524943653176038,-62.53228115627031
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,FC6,0.442131353009629,0.4315317088832825,-0.010599644126346508,0.010599644126346508,-2.3973970753699665
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,C4,0.5826096522700855,0.42417202010587385,-0.1584376321642117,0.1584376321642117,-27.1944743014253
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,FC2,0.7976197054447474,0.8554437540194725,0.05782404857472512,0.05782404857472512,7.2495762303769595
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,F4,0.4921764464444146,0.6600742983007617,0.1678978518563471,0.1678978518563471,34.11334554289955
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,F8,0.24297162236468534,0.25282799990261107,0.009856377537925731,0.009856377537925731,4.056596174483257
Band-Power Envelope Coherence Change,Alpha,Slow,FC1,Fp2,0.29591235463355786,0.42160304079502076,0.1256906861614629,0.1256906861614629,42.47564665460202
Band-Power Envelope Coherence Change,Alpha,Slow,C3,FC5,0.33502750988000635,0.4088686228409864,0.07384111296098006,0.07384111296098006,22.04031334245568
Band-Power Envelope Coherence Change,Alpha,Slow,C3,FT9,0.0920497165672661,0.007399189252883685,-0.08465052731438241,0.08465052731438241,-91.96174683767042
