Time,dt_s,step_distance_l2_regional,v_l2_regional_per_s
2025-10-05 16:11:28.703340054,0.124900103,5.855141364420696,46.87859516353398
2025-10-05 16:11:28.828330040,0.124989986,5.93300718632556,47.46786023582369
2025-10-05 16:11:28.953320026,0.124989986,4.639612574793639,37.1198743457227
2025-10-05 16:11:29.078310013,0.124989987,2.531602049617099,20.25443885850711
2025-10-05 16:11:29.203210115,0.124900102,2.437244518829512,19.51355106843317
2025-10-05 16:11:29.328200102,0.124989987,4.317742673284329,34.54470855560877
2025-10-05 16:11:29.453190088,0.124989986,5.386283891901517,43.09372345958593
2025-10-05 16:11:29.578180075,0.124989987,5.393292836368521,43.149799162460276
2025-10-05 16:11:29.703069925,0.12488985,4.310654680694744,34.51565263866314
2025-10-05 16:11:29.828170061,0.125100136,3.5973767393100147,28.75597784569966
2025-10-05 16:11:29.953259945,0.125089884,2.6378552697451,21.087678598735447
2025-10-05 16:11:30.078249931,0.124989986,1.96087284271482,15.688239557966028
2025-10-05 16:11:30.203140020,0.124890089,1.5236763814466154,12.200138486942832
2025-10-05 16:11:30.328140020,0.125,1.2846473408953523,10.277178727162818
2025-10-05 16:11:30.453330040,0.12519002,1.324776258445931,10.582123546636792
2025-10-05 16:11:30.578219891,0.124889851,1.3071366317781201,10.466315888054988
2025-10-05 16:11:30.703310013,0.125090122,1.1073083229712943,8.852084443336736
2025-10-05 16:11:30.828310013,0.125,0.9261611748575407,7.4092893988603254
2025-10-05 16:11:30.953200102,0.124890089,0.8070726588661333,6.462263461643729
2025-10-05 16:11:31.078190088,0.124989986,0.9920644807154675,7.937151706821277
2025-10-05 16:11:31.203380108,0.12519002,1.1173098763469786,8.924911716980144
2025-10-05 16:11:31.328279972,0.124899864,1.0296029282376284,8.24342713645892
2025-10-05 16:11:31.453170061,0.124890089,0.8031907416555857,6.431180793342102
2025-10-05 16:11:31.578259945,0.125089884,0.5525620434102853,4.417319976172375
2025-10-05 16:11:31.703150034,0.124890089,0.9979138106810628,7.990336292266257
2025-10-05 16:11:31.828140020,0.124989986,1.5670602928454125,12.537486745901488
2025-10-05 16:11:31.953140020,0.125,1.9880273061663412,15.90421844933073
2025-10-05 16:11:32.078229904,0.125089884,2.1750131140251776,17.38760197447443
2025-10-05 16:11:32.203020096,0.124790192,2.0931568554142688,16.773408405480048
2025-10-05 16:11:32.328210115,0.125190019,1.7670306588726747,14.114788646790402
2025-10-05 16:11:32.453010082,0.124799967,1.8658982253060454,14.951111527986585
2025-10-05 16:11:32.578099966,0.125089884,2.5432466013560795,20.331353104109358
2025-10-05 16:11:32.703089952,0.124989986,3.7403538092841897,29.925227844126567
2025-10-05 16:11:32.828279972,0.12519002,4.663506895903314,37.25142703790058
2025-10-05 16:11:32.953079939,0.124799967,5.028124097411627,40.28946656221173
2025-10-05 16:11:33.078170061,0.125090122,4.64983561589098,37.17188489024721
2025-10-05 16:11:33.203059912,0.124889851,3.6841040546505344,29.498826567184665
2025-10-05 16:11:33.328249931,0.125190019,2.2008924574289175,17.58041475677799
2025-10-05 16:11:33.453150034,0.124900103,1.2762618894618578,10.218261304891461
2025-10-05 16:11:33.578239918,0.125089884,1.8291175753307256,14.62242602551878
2025-10-05 16:11:33.703030109,0.124790191,2.573115358942055,20.61953217895191
2025-10-05 16:11:33.828119993,0.125089884,3.2843361199785113,26.255809142636274
2025-10-05 16:11:33.953210115,0.125090122,3.879299628926399,31.012038096232722
2025-10-05 16:11:34.078109980,0.124899865,4.1974392090083334,33.60643511510868
2025-10-05 16:11:34.203000069,0.124890089,4.0236257732392,32.21733450153278
2025-10-05 16:11:34.328089952,0.125089883,3.418156713695628,27.32560485083856
2025-10-05 16:11:34.452879906,0.124789954,2.1318719481539574,17.08368245855718
2025-10-05 16:11:34.577980042,0.125100136,1.8132167116383253,14.494122625400866
2025-10-05 16:11:34.702869892,0.12488985,2.0741332904196996,16.607701029504796
2025-10-05 16:11:34.827960014,0.125090122,3.460480631932001,27.663900047455392
2025-10-05 16:11:34.952749968,0.124789954,4.744696285428473,38.021460328677364
2025-10-05 16:11:35.077850103,0.125100135,5.357682981519459,42.827155874128024
2025-10-05 16:11:35.202640057,0.124789954,4.976967101223822,39.88275451422815
2025-10-05 16:11:35.327729940,0.125089883,3.604021160756482,28.81145200812508
2025-10-05 16:11:35.452620029,0.124890089,1.7565893777101838,14.065082279749067
2025-10-05 16:11:35.577719927,0.125099898,2.6164697926987426,20.915043373566483
2025-10-05 16:11:35.702610016,0.124890089,4.594788305451161,36.79065602596504
2025-10-05 16:11:35.827699900,0.125089884,5.501363879400135,43.979286761510906
2025-10-05 16:11:35.952589989,0.124890089,5.014243780405251,40.14925299961354
2025-10-05 16:11:36.077689886,0.125099897,3.632721495267013,29.03856503788339
2025-10-05 16:11:36.202780008,0.125090122,1.7684048940703596,14.137046681194857
2025-10-05 16:11:36.327769995,0.124989987,1.1037045694324183,8.830343901327218
2025-10-05 16:11:36.452759981,0.124989986,2.1478888929101414,17.184487826969924
2025-10-05 16:11:36.577850103,0.125090122,2.3041499807629164,18.419919526203007
2025-10-05 16:11:36.702650070,0.124799967,1.7600673780255542,14.103107719776515
2025-10-05 16:11:36.827739954,0.125089884,0.9878163443842937,7.896852349661573
2025-10-05 16:11:36.952630043,0.124890089,0.9296661014303739,7.443874120630772
2025-10-05 16:11:37.077820063,0.12519002,1.5146896771249052,12.099124811425904
2025-10-05 16:11:37.202820063,0.125,1.9900140641393098,15.920112513114479
2025-10-05 16:11:37.327909946,0.125089883,2.2574246169571195,18.046420404415272
2025-10-05 16:11:37.452600002,0.124690056,2.1465326265869455,17.21494636739072
2025-10-05 16:11:37.577889919,0.125289917,1.74008596061502,13.888475643375356
2025-10-05 16:11:37.702689886,0.124799967,1.6825862138375707,13.482264893848656
2025-10-05 16:11:37.827780008,0.125090122,1.9516555779848164,15.601995959239822
2025-10-05 16:11:37.952569962,0.124789954,2.0014794022793483,16.038786281460993
2025-10-05 16:11:38.077660084,0.125090122,1.8115782659111783,14.482184819606926
2025-10-05 16:11:38.202559948,0.124899864,2.508422774206732,20.083470821127012
2025-10-05 16:11:38.327650070,0.125090122,4.9285399223003905,39.3999129867376
2025-10-05 16:11:38.452539921,0.124889851,7.369676173247726,59.00940800423988
2025-10-05 16:11:38.577630043,0.125090122,8.133590841228093,65.02184753827399
