Progress_0_to_1,Baseline_Entropy_raw,Modulation_Entropy_raw,Delta_Entropy_ModMinusBase,Baseline_RegionalFlux_L2_per_s,Modulation_RegionalFlux_L2_per_s,Delta_RegionalFlux_L2_ModMinusBase
0.0074986241056686845,4.683392882079348,4.6889098723512,0.005516990271852151,21.265059924801385,6.1100171255175075,-15.155042799283876
0.007567418822234452,4.715751750107783,4.660681259801119,-0.05507049030666433,27.5148683406929,4.55274171095338,-22.96212662973952
0.00763621353880022,4.719350826590073,4.6578418950915434,-0.06150893149852976,35.63852142811554,4.056744825412348,-31.58177660270319
0.007705008255365988,4.6876007468238345,4.677486953255805,-0.01011379356802955,34.65556074574796,5.599541081086022,-29.05601966466194
0.007773802971931755,4.629147180089504,4.711220843433066,0.0820736633435617,24.819848688331767,6.166551268277931,-18.653297420053836
0.007842597688497523,4.565397236020709,4.747859290053731,0.18246205403302262,12.620990593796748,5.979082177621251,-6.641908416175497
0.007911392405063292,4.521404469544467,4.777889255090735,0.2564847855462684,18.98144289524757,5.688726776055369,-13.292716119192203
0.007980187121629059,4.510352471518122,4.795350981794695,0.28499851027657375,29.64226111421978,5.695599038281068,-23.946662075938715
0.008048981838194826,4.52586679819751,4.787844324252648,0.261977526055138,31.907417773519917,6.643958096993498,-25.26345967652642
0.008117776554760594,4.5499628666393575,4.733492341561912,0.18352947492255467,26.075276655643858,7.29482408164623,-18.78045257399763
0.008186571271326363,4.57030734828826,4.631502540033232,0.06119519174497157,19.08948595086324,6.791834695055496,-12.297651255807743
0.00825536598789213,4.587276345947779,4.513631322004237,-0.07364502394354222,16.2248506450041,4.85672929944965,-11.36812134555445
0.008324160704457897,4.606486584285339,4.423314111776808,-0.18317247250853086,14.334467280437748,4.388512751548072,-9.945954528889676
0.008392955421023664,4.631660331010302,4.389206105348321,-0.24245422566198105,14.789740799539791,12.51185242899186,-2.277888370547931
0.008461750137589433,4.664097930974876,4.404620255593875,-0.2594776753810004,15.608505651746402,25.544854555277777,9.936348903531375
0.0085305448541552,4.697245556899935,4.410543471634862,-0.28670208526507235,11.696089390424573,37.87762199640325,26.181532605978674
